@relation Position_Tracking_test

@attribute velo NUMERIC
@attribute velo2 NUMERIC
@attribute acc NUMERIC
@attribute grav NUMERIC
@attribute Position {up_sharp,up,keep,down,down_sharp}

@data
-2.33,-0.3,-0.68,9.8,keep
-2.66,-0.33,-0.75,9.8,keep
-3.0,-0.34,-0.76,9.8,keep
-3.34,-0.34,-0.77,9.8,keep
-3.69,-0.35,-0.78,9.8,keep
-4.03,-0.34,-0.77,9.8,keep
-4.4,-0.37,-0.83,9.8,keep
-4.78,-0.38,-0.85,9.8,keep
-5.17,-0.39,-0.88,9.8,keep
-5.58,-0.41,-0.92,9.8,keep
-6.02,-0.44,-0.99,9.8,keep
-6.48,-0.46,-1.04,9.8,keep
-6.95,-0.47,-1.06,9.8,keep
-7.41,-0.46,-1.04,9.8,keep
-7.87,-0.46,-1.03,9.8,keep
-8.32,-0.46,-1.04,9.8,keep
-8.81,-0.49,-1.08,9.8,keep
-9.31,-0.49,-1.12,9.8,keep
-9.85,-0.55,-1.23,9.81,keep
-10.4,-0.55,-1.23,9.81,keep
-11.0,-0.6,-1.36,9.81,keep
-11.61,-0.61,-1.36,9.81,keep
-12.19,-0.58,-1.32,9.81,keep
-12.79,-0.6,-1.34,9.81,keep
-13.39,-0.6,-1.35,9.81,keep
-14.02,-0.63,-1.45,9.81,keep
-14.67,-0.65,-1.46,9.81,keep
-15.37,-0.7,-1.59,9.81,keep
-16.09,-0.71,-1.61,9.81,keep
-16.82,-0.73,-1.64,9.81,keep
-17.55,-0.74,-1.66,9.81,keep
-18.33,-0.78,-1.75,9.81,keep
-19.1,-0.77,-1.75,9.81,keep
-19.89,-0.78,-1.76,9.81,keep
-20.64,-0.75,-1.69,9.81,keep
-21.38,-0.74,-1.67,9.81,keep
-22.09,-0.71,-1.6,9.81,keep
-22.79,-0.7,-1.58,9.81,keep
-23.48,-0.69,-1.57,9.81,keep
-24.18,-0.69,-1.56,9.8,keep
-24.88,-0.71,-1.58,9.8,keep
-25.57,-0.69,-1.55,9.8,keep
-26.29,-0.71,-1.62,9.8,keep
-27.05,-0.76,-1.71,9.8,keep
-27.85,-0.81,-1.81,9.8,keep
-28.66,-0.8,-1.82,9.8,keep
-29.49,-0.83,-1.89,9.8,keep
-30.35,-0.86,-1.95,9.8,keep
-31.26,-0.91,-2.04,9.8,keep
-32.22,-0.96,-2.16,9.8,keep
-33.2,-0.98,-2.23,9.8,keep
-34.24,-1.04,-2.32,9.8,keep
-35.28,-1.04,-2.37,9.8,keep
-36.32,-1.04,-2.33,9.8,keep
-37.37,-1.05,-2.36,9.79,keep
-38.35,-0.99,-2.21,9.79,keep
-39.31,-0.96,-2.16,9.79,keep
-40.24,-0.93,-2.08,9.79,keep
-41.1,-0.86,-1.93,9.79,keep
-41.88,-0.79,-1.79,9.79,keep
-42.6,-0.71,-1.6,9.79,keep
-43.29,-0.7,-1.58,9.79,keep
-43.98,-0.68,-1.53,9.79,keep
-44.68,-0.71,-1.6,9.79,keep
-45.44,-0.75,-1.69,9.79,keep
-46.13,-0.69,-1.57,9.79,keep
-46.77,-0.64,-1.43,9.79,keep
-47.34,-0.57,-1.28,9.79,keep
-47.87,-0.53,-1.2,9.78,keep
-48.38,-0.51,-1.14,9.78,keep
-48.84,-0.46,-1.03,9.78,down
-49.3,-0.46,-1.05,9.78,down
-49.79,-0.49,-1.09,9.78,down
-50.26,-0.47,-1.07,9.78,down
-50.71,-0.45,-1.0,9.78,down
-51.1,-0.39,-0.89,9.79,down
-51.42,-0.33,-0.73,9.79,down
-51.68,-0.26,-0.59,9.79,down
-51.68,0.0,0.0,9.79,down
-51.68,0.0,0.0,9.79,keep
-51.68,0.0,0.0,9.79,keep
-51.68,0.0,0.0,9.79,keep
-51.68,0.0,0.0,9.79,keep
-51.68,0.0,0.0,9.79,keep
-51.68,0.0,0.0,9.79,keep
0.0,51.68,0.0,9.79,down
0.23,0.23,0.52,9.79,keep
0.48,0.25,0.57,9.79,down
0.76,0.28,0.63,9.79,down
1.07,0.31,0.7,9.79,down
1.39,0.32,0.72,9.79,down
1.74,0.35,0.8,9.79,down
2.13,0.39,0.87,9.79,down
2.53,0.4,0.91,9.8,down
2.94,0.41,0.92,9.8,keep
3.37,0.43,0.96,9.8,down
3.84,0.47,1.05,9.8,down
4.34,0.5,1.14,9.8,down
4.91,0.57,1.28,9.8,down
5.49,0.58,1.3,9.8,down
6.11,0.62,1.39,9.8,down
6.81,0.7,1.57,9.8,down
7.53,0.72,1.61,9.8,down
8.26,0.73,1.66,9.8,down_sharp
9.01,0.75,1.72,9.81,down
9.79,0.78,1.73,9.81,down
10.52,0.73,1.67,9.81,down
11.24,0.72,1.61,9.81,down
11.91,0.67,1.5,9.81,down
12.57,0.66,1.48,9.81,down
13.22,0.65,1.47,9.81,down_sharp
13.86,0.64,1.45,9.81,down_sharp
14.47,0.61,1.38,9.81,down
15.04,0.57,1.28,9.81,down
15.54,0.5,1.12,9.81,down
15.97,0.42,0.96,9.81,keep
16.37,0.41,0.91,9.81,down
16.76,0.38,0.87,9.81,keep
17.18,0.43,0.95,9.81,keep
17.65,0.46,1.05,9.81,down
18.14,0.5,1.12,9.81,keep
18.66,0.51,1.14,9.81,keep
19.19,0.54,1.22,9.81,keep
19.81,0.62,1.38,9.81,keep
20.47,0.66,1.51,9.81,keep
21.2,0.73,1.63,9.81,keep
21.95,0.75,1.7,9.81,down
22.7,0.75,1.68,9.81,keep
23.45,0.75,1.69,9.81,keep
24.22,0.78,1.74,9.8,keep
24.97,0.75,1.69,9.8,keep
25.73,0.76,1.71,9.8,keep
26.48,0.75,1.7,9.8,keep
27.3,0.81,1.83,9.8,keep
28.07,0.78,1.75,9.8,down
28.8,0.73,1.64,9.8,keep
29.47,0.67,1.51,9.8,keep
30.04,0.57,1.26,9.8,keep
30.53,0.49,1.11,9.8,down
30.99,0.46,1.04,9.8,down
31.37,0.38,0.85,9.8,down
31.7,0.33,0.76,9.8,down
31.98,0.28,0.62,9.8,keep
32.22,0.25,0.56,9.8,down
32.47,0.24,0.54,9.8,down
32.71,0.24,0.55,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,keep
32.71,0.0,0.0,9.8,keep
32.71,0.0,0.0,9.8,keep
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.71,0.0,0.0,9.8,down
32.47,-0.23,-0.52,9.8,down
32.22,-0.25,-0.57,9.8,down
31.94,-0.28,-0.63,9.8,down
31.63,-0.31,-0.71,9.8,keep
31.25,-0.38,-0.85,9.8,keep
30.9,-0.35,-0.79,9.8,keep
30.53,-0.37,-0.84,9.8,keep
30.15,-0.38,-0.85,9.8,keep
29.81,-0.34,-0.76,9.8,keep
29.47,-0.34,-0.78,9.8,keep
29.12,-0.35,-0.78,9.8,keep
28.8,-0.32,-0.72,9.8,keep
28.52,-0.29,-0.64,9.8,keep
28.2,-0.32,-0.72,9.8,keep
27.88,-0.32,-0.72,9.8,keep
27.57,-0.31,-0.69,9.8,keep
27.28,-0.3,-0.67,9.8,keep
26.97,-0.3,-0.69,9.8,keep
26.71,-0.26,-0.59,9.8,keep
26.43,-0.28,-0.62,9.8,keep
26.19,-0.25,-0.56,9.8,keep
26.19,0.0,0.0,9.8,keep
26.19,0.0,0.0,9.8,keep
26.19,0.0,0.0,9.8,keep
26.19,0.0,0.0,9.8,keep
26.19,0.0,0.0,9.8,keep
26.19,0.0,0.0,9.8,keep
26.19,0.0,0.0,9.8,keep
0.0,-26.19,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,down
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,down
0.0,0.0,0.0,9.8,down
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.8,keep
0.0,0.0,0.0,9.81,keep
0.0,0.0,0.0,9.81,keep
0.0,0.0,0.0,9.81,keep
0.0,0.0,0.0,9.81,keep
0.0,0.0,0.0,9.81,keep
0.23,0.23,0.52,9.81,keep
0.53,0.3,0.67,9.81,keep
0.87,0.34,0.77,9.81,keep
1.26,0.39,0.87,9.8,keep
1.67,0.41,0.93,9.8,keep
2.12,0.46,1.02,9.81,keep
2.59,0.47,1.07,9.81,keep
3.13,0.53,1.2,9.81,keep
3.65,0.53,1.19,9.81,keep
4.18,0.53,1.19,9.81,keep
4.7,0.51,1.15,9.81,keep
5.21,0.52,1.17,9.81,keep
5.72,0.51,1.16,9.81,keep
6.22,0.5,1.13,9.81,keep
6.73,0.5,1.13,9.81,keep
7.19,0.46,1.04,9.81,keep
7.67,0.48,1.08,9.81,keep
8.13,0.46,1.03,9.81,keep
8.62,0.49,1.11,9.81,keep
9.13,0.51,1.15,9.8,keep
9.68,0.55,1.24,9.8,keep
10.24,0.56,1.27,9.8,keep
10.83,0.58,1.32,9.8,keep
11.44,0.61,1.38,9.8,keep
12.13,0.69,1.56,9.8,keep
12.84,0.71,1.6,9.8,keep
13.61,0.76,1.74,9.8,keep
14.45,0.84,1.88,9.8,keep
15.35,0.9,2.06,9.8,keep
16.26,0.9,2.03,9.8,keep
17.11,0.85,1.92,9.8,keep
17.95,0.84,1.89,9.8,keep
18.8,0.85,1.92,9.8,keep
19.62,0.82,1.85,9.8,keep
20.44,0.82,1.84,9.8,keep
21.22,0.79,1.78,9.8,keep
21.99,0.76,1.72,9.8,keep
22.73,0.74,1.68,9.8,keep
23.42,0.69,1.54,9.8,keep
24.05,0.62,1.42,9.8,keep
24.67,0.62,1.39,9.8,keep
25.29,0.62,1.4,9.8,keep
25.88,0.59,1.34,9.8,keep
26.43,0.55,1.23,9.79,keep
26.98,0.55,1.24,9.79,keep
27.55,0.57,1.27,9.79,keep
28.17,0.62,1.4,9.79,keep
28.82,0.65,1.47,9.79,keep
29.49,0.67,1.51,9.79,keep
30.14,0.66,1.48,9.79,keep
30.8,0.66,1.49,9.79,keep
31.45,0.65,1.47,9.79,keep
32.12,0.67,1.5,9.79,keep
32.77,0.65,1.47,9.79,keep
33.41,0.64,1.44,9.79,keep
34.04,0.63,1.42,9.8,keep
34.62,0.58,1.31,9.8,up
35.16,0.53,1.21,9.8,up
35.69,0.54,1.21,9.8,up
36.14,0.45,1.0,9.8,up
36.56,0.42,0.94,9.8,keep
36.92,0.37,0.83,9.8,keep
37.18,0.26,0.58,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
37.18,0.0,0.0,9.8,keep
36.9,-0.28,-0.64,9.8,keep
36.56,-0.34,-0.76,9.8,keep
36.12,-0.44,-0.99,9.8,keep
35.62,-0.51,-1.13,9.8,keep
35.01,-0.61,-1.38,9.8,keep
34.38,-0.63,-1.43,9.8,keep
33.7,-0.69,-1.55,9.8,keep
32.93,-0.77,-1.72,9.8,up
32.1,-0.82,-1.88,9.8,up
31.2,-0.9,-2.02,9.8,up
30.3,-0.9,-2.04,9.8,up
29.35,-0.95,-2.13,9.8,up
28.36,-0.99,-2.21,9.8,up
27.38,-0.98,-2.23,9.8,keep
26.34,-1.04,-2.33,9.8,keep
25.27,-1.07,-2.41,9.8,up
24.16,-1.11,-2.52,9.8,up
23.02,-1.14,-2.56,9.8,up
21.81,-1.2,-2.72,9.8,up
20.61,-1.2,-2.7,9.8,up
19.4,-1.21,-2.73,9.8,keep
18.19,-1.21,-2.73,9.8,keep
16.93,-1.26,-2.83,9.8,keep
15.65,-1.27,-2.9,9.8,keep
14.33,-1.32,-2.95,9.8,keep
12.99,-1.34,-3.05,9.8,keep
11.62,-1.37,-3.08,9.8,keep
10.22,-1.4,-3.17,9.8,keep
8.77,-1.45,-3.23,9.8,keep
7.4,-1.37,-3.12,9.8,keep
6.02,-1.38,-3.12,9.8,keep
4.7,-1.32,-2.94,9.8,keep
3.43,-1.28,-2.9,9.8,keep
2.13,-1.3,-2.89,9.8,keep
0.88,-1.25,-2.85,9.8,keep
-0.36,-1.24,-2.75,9.8,keep
-1.52,-1.16,-2.65,9.8,keep
-2.7,-1.18,-2.65,9.8,keep
-3.87,-1.16,-2.63,9.8,keep
-5.02,-1.16,-2.59,9.8,up
-6.17,-1.14,-2.58,9.8,up_sharp
-7.28,-1.11,-2.5,9.8,up
-8.34,-1.06,-2.41,9.8,up
-9.42,-1.07,-2.41,9.8,up_sharp
-10.38,-0.97,-2.2,9.8,keep
-11.32,-0.94,-2.1,9.8,keep
-12.26,-0.94,-2.11,9.8,keep
-13.14,-0.88,-1.99,9.8,keep
-14.01,-0.87,-1.94,9.8,keep
-14.8,-0.79,-1.79,9.8,keep
-15.55,-0.75,-1.7,9.8,keep
-16.25,-0.7,-1.57,9.8,keep
-16.9,-0.64,-1.45,9.8,keep
-17.53,-0.63,-1.4,9.8,keep
-18.07,-0.54,-1.22,9.8,keep
-18.58,-0.51,-1.15,9.8,keep
-19.04,-0.46,-1.03,9.8,keep
-19.47,-0.44,-0.98,9.8,keep
-19.82,-0.35,-0.79,9.8,keep
-20.15,-0.32,-0.73,9.8,keep
-20.41,-0.27,-0.6,9.8,keep
-20.66,-0.24,-0.55,9.8,keep
-20.66,0.0,0.0,9.8,keep
-20.66,0.0,0.0,9.8,keep
-20.66,0.0,0.0,9.8,keep
-20.66,0.0,0.0,9.8,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.66,0.0,0.0,9.79,keep
-20.43,0.23,0.51,9.79,keep
-20.18,0.25,0.57,9.79,keep
-19.9,0.28,0.63,9.79,keep
-19.56,0.34,0.77,9.79,keep
-19.23,0.33,0.74,9.79,keep
-18.89,0.34,0.76,9.79,keep
-18.51,0.38,0.87,9.79,keep
-18.11,0.4,0.9,9.79,keep
-17.69,0.42,0.95,9.79,keep
-17.25,0.43,0.97,9.79,keep
-16.8,0.46,1.03,9.79,keep
-16.35,0.44,1.01,9.79,keep
-15.85,0.5,1.12,9.79,keep
-15.4,0.45,1.03,9.79,keep
-14.94,0.46,1.04,9.79,keep
-14.48,0.46,1.04,9.79,keep
-13.98,0.5,1.11,9.79,keep
-13.43,0.55,1.24,9.79,keep
-12.84,0.6,1.36,9.79,keep
-12.17,0.67,1.49,9.79,keep
-11.48,0.69,1.57,9.78,keep
-10.72,0.75,1.7,9.78,keep
-9.91,0.81,1.82,9.78,keep
-9.1,0.81,1.83,9.78,keep
-8.27,0.83,1.88,9.78,keep
-7.42,0.85,1.91,9.78,keep
-6.57,0.85,1.91,9.78,keep
-5.68,0.89,2.02,9.78,keep
-4.77,0.9,2.04,9.78,keep
-3.85,0.92,2.07,9.78,keep
-2.94,0.91,2.03,9.78,keep
-2.05,0.9,2.04,9.78,keep
-1.15,0.89,2.0,9.79,keep
-0.23,0.92,2.09,9.79,keep
0.77,1.0,2.23,9.79,keep
1.82,1.06,2.39,9.79,keep
2.93,1.11,2.49,9.79,keep
4.07,1.14,2.58,9.79,keep
5.33,1.26,2.83,9.79,keep
6.72,1.39,3.14,9.79,keep
8.25,1.52,3.42,9.79,keep
9.9,1.65,3.76,9.79,keep
11.7,1.8,4.0,9.79,keep
13.52,1.83,4.16,9.79,keep
15.45,1.93,4.31,9.79,keep
17.34,1.89,4.3,9.79,keep
19.24,1.9,4.26,9.79,keep
21.06,1.82,4.11,9.79,keep
22.83,1.77,3.97,9.79,keep
24.53,1.7,3.85,9.79,keep
26.13,1.6,3.59,9.79,keep
27.65,1.52,3.44,9.79,keep
29.12,1.47,3.31,9.79,keep
30.55,1.42,3.24,9.79,keep
31.96,1.42,3.16,9.8,keep
33.37,1.4,3.17,9.8,keep
34.79,1.42,3.22,9.8,keep
36.32,1.53,3.43,9.8,up
37.94,1.62,3.63,9.8,keep
39.59,1.65,3.75,9.8,keep
41.34,1.76,3.94,9.8,keep
43.15,1.81,4.08,9.8,keep
45.04,1.89,4.24,9.8,keep
46.94,1.9,4.3,9.8,keep
48.78,1.85,4.17,9.8,keep
50.6,1.82,4.06,9.8,keep
52.33,1.72,3.92,9.79,keep
54.02,1.69,3.76,9.79,keep
55.6,1.58,3.6,9.79,keep
57.12,1.52,3.42,9.79,keep
58.53,1.41,3.16,9.79,keep
59.84,1.31,2.99,9.78,keep
61.13,1.29,2.87,9.78,keep
62.34,1.21,2.75,9.78,keep
63.54,1.2,2.69,9.78,keep
64.73,1.2,2.7,9.78,keep
65.93,1.2,2.71,9.78,keep
67.09,1.16,2.59,9.77,keep
68.26,1.17,2.64,9.77,keep
69.44,1.19,2.66,9.77,keep
70.62,1.18,2.65,9.77,up
71.76,1.14,2.57,9.77,up
72.85,1.09,2.45,9.77,up
73.82,0.97,2.2,9.77,up
74.7,0.88,1.96,9.77,up
75.41,0.72,1.62,9.77,up
75.99,0.58,1.31,9.77,up
76.48,0.49,1.1,9.76,up_sharp
76.86,0.38,0.86,9.76,keep
77.18,0.32,0.71,9.76,keep
77.42,0.24,0.55,9.76,up
77.42,0.0,0.0,9.76,up
77.42,0.0,0.0,9.76,keep
77.42,0.0,0.0,9.75,keep
77.42,0.0,0.0,9.75,keep
77.09,-0.34,-0.76,9.75,keep
76.58,-0.5,-1.14,9.75,keep
75.97,-0.61,-1.36,9.75,up
75.28,-0.69,-1.59,9.74,up_sharp
74.5,-0.78,-1.75,9.74,up_sharp
73.62,-0.89,-1.99,9.74,up_sharp
72.64,-0.97,-2.19,9.74,up_sharp
71.6,-1.05,-2.38,9.74,up
70.43,-1.16,-2.59,9.73,up
69.22,-1.21,-2.76,9.73,up
67.89,-1.33,-2.99,9.73,keep
66.52,-1.37,-3.1,9.73,up
65.03,-1.49,-3.35,9.72,keep
63.48,-1.55,-3.5,9.72,up
61.86,-1.61,-3.62,9.72,up
60.17,-1.7,-3.82,9.72,up
58.4,-1.76,-3.98,9.72,keep
56.51,-1.89,-4.24,9.72,up
54.5,-2.01,-4.54,9.71,up
52.39,-2.11,-4.74,9.71,keep
50.25,-2.15,-4.85,9.71,keep
47.56,-2.69,-4.87,9.7,up
45.93,-1.63,-4.85,9.7,keep
43.83,-2.11,-4.76,9.7,keep
41.68,-2.15,-4.85,9.7,keep
39.46,-2.22,-5.02,9.7,up
37.14,-2.31,-5.19,9.69,up
34.78,-2.37,-5.35,9.69,keep
32.31,-2.47,-5.55,9.69,up
29.8,-2.5,-5.65,9.69,up
27.22,-2.58,-5.84,9.7,up
24.57,-2.65,-5.94,9.7,up
21.89,-2.68,-6.06,9.7,up
19.16,-2.73,-6.14,9.7,up
16.44,-2.72,-6.15,9.71,up
13.72,-2.72,-6.1,9.71,up
11.02,-2.7,-6.05,9.71,up
8.43,-2.59,-5.89,9.72,up
5.87,-2.56,-5.71,9.72,up
3.4,-2.47,-5.58,9.72,up
1.03,-2.38,-5.37,9.73,up
-1.31,-2.33,-5.23,9.73,up_sharp
-3.57,-2.27,-5.12,9.73,up
-5.79,-2.22,-5.02,9.73,keep
-7.97,-2.17,-4.88,9.74,up
-10.07,-2.1,-4.75,9.74,up
-12.06,-1.99,-4.51,9.75,up
-14.02,-1.96,-4.4,9.75,up
-15.92,-1.9,-4.28,9.75,up_sharp
-17.77,-1.86,-4.17,9.75,up
-19.55,-1.78,-3.99,9.75,keep
-21.24,-1.69,-3.83,9.75,up_sharp
-22.85,-1.61,-3.61,9.75,up
-24.3,-1.45,-3.3,9.76,up
-25.73,-1.42,-3.18,9.76,keep
-27.05,-1.33,-3.02,9.76,up
-28.35,-1.3,-2.89,9.76,up
-29.59,-1.24,-2.81,9.76,up
-30.81,-1.22,-2.74,9.76,keep
-31.96,-1.15,-2.58,9.76,keep
-33.04,-1.08,-2.44,9.76,keep
-34.06,-1.02,-2.3,9.76,keep
-35.04,-0.98,-2.23,9.76,keep
-35.99,-0.95,-2.11,9.76,keep
-36.85,-0.86,-1.96,9.76,keep
-37.69,-0.84,-1.89,9.76,keep
-38.46,-0.76,-1.72,9.76,keep
-39.16,-0.71,-1.59,9.76,keep
-39.79,-0.63,-1.42,9.76,keep
-40.36,-0.56,-1.25,9.76,keep
-40.83,-0.47,-1.06,9.76,keep
-41.22,-0.4,-0.9,9.76,keep
-41.59,-0.36,-0.81,9.76,keep
-41.9,-0.31,-0.7,9.76,keep
-42.15,-0.25,-0.57,9.76,keep
-42.15,0.0,0.0,9.76,keep
-42.15,0.0,0.0,9.76,keep
-42.15,0.0,0.0,9.76,keep
-42.15,0.0,0.0,9.76,keep
-42.15,0.0,0.0,9.76,keep
-42.15,0.0,0.0,9.77,keep
-42.15,0.0,0.0,9.77,keep
-42.15,0.0,0.0,9.77,down
-42.15,0.0,0.0,9.77,keep
0.0,42.15,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.0,0.0,0.0,9.77,keep
0.22,0.22,0.5,9.77,keep
0.45,0.23,0.52,9.77,keep
0.7,0.24,0.55,9.77,keep
0.94,0.24,0.55,9.77,keep
1.21,0.27,0.61,9.77,keep
1.49,0.28,0.64,9.77,keep
1.8,0.31,0.7,9.76,keep
2.1,0.29,0.66,9.76,keep
2.35,0.25,0.56,9.76,keep
2.57,0.22,0.51,9.76,keep
2.57,0.0,0.0,9.76,keep
2.57,0.0,0.0,9.76,keep
2.57,0.0,0.0,9.76,keep
2.57,0.0,0.0,9.76,keep
2.57,0.0,0.0,9.76,keep
2.57,0.0,0.0,9.77,keep
2.57,0.0,0.0,9.77,keep
2.57,0.0,0.0,9.77,keep
2.57,0.0,0.0,9.77,keep
2.57,0.0,0.0,9.77,keep
2.57,0.0,0.0,9.77,keep
2.57,0.0,0.0,9.77,keep
